ensembl_id	gene_symbol	entrez_id	hetionet_gene_id	hetionet_gene_symbol	mapping_status
ENSG00000021300	PLEKHB1	58473	Gene::58473	PLEKHB1	mapped
ENSG00000021355	SERPINB1	1992	Gene::1992	SERPINB1	mapped
ENSG00000021461	CYP3A43	64816	Gene::64816	CYP3A43	mapped
ENSG00000021488	SLC7A9	11136	Gene::11136	SLC7A9	mapped
ENSG00000021574	SPAST	6683	Gene::6683	SPAST	mapped
ENSG00000021645	NRXN3	9369	Gene::9369	NRXN3	mapped
ENSG00000021762	OSBPL5	114879	Gene::114879	OSBPL5	mapped
ENSG00000021776	AQR	9716	Gene::9716	AQR	mapped
ENSG00000021826	CPS1	1373	Gene::1373	CPS1	mapped
ENSG00000021852	C8B	732	Gene::732	C8B	mapped
ENSG00000022267	FHL1	2273	Gene::2273	FHL1	mapped
ENSG00000022277	RTF2	51507	Gene::51507	RTFDC1	mapped
ENSG00000022355	GABRA1	2554	Gene::2554	GABRA1	mapped
ENSG00000022556	NLRP2	55655	Gene::55655	NLRP2	mapped
ENSG00000022567	SLC45A4	57210	Gene::57210	SLC45A4	mapped
ENSG00000022840	RNF10	9921	Gene::9921	RNF10	mapped
ENSG00000022976	ZNF839	55778	Gene::55778	ZNF839	mapped
ENSG00000023041	ZDHHC6	64429	Gene::64429	ZDHHC6	mapped
ENSG00000023171	GRAMD1B	57476	Gene::57476	GRAMD1B	mapped
ENSG00000023191	RNH1	6050	Gene::6050	RNH1	mapped
ENSG00000023228	NDUFS1	4719	Gene::4719	NDUFS1	mapped
ENSG00000023287	RB1CC1	9821	Gene::9821	RB1CC1	mapped
ENSG00000023318	ERP44	23071	Gene::23071	ERP44	mapped
ENSG00000023330	ALAS1	211	Gene::211	ALAS1	mapped
ENSG00000023445	BIRC3	330	Gene::330	BIRC3	mapped
ENSG00000023516	AKAP11	11215	Gene::11215	AKAP11	mapped
ENSG00000023572	GLRX2	51022	Gene::51022	GLRX2	mapped
ENSG00000023608	SNAPC1	6617	Gene::6617	SNAPC1	mapped
ENSG00000023697	DERA	51071	Gene::51071	DERA	mapped
ENSG00000023734	STRAP	11171	Gene::11171	STRAP	mapped
ENSG00000023839	ABCC2	1244	Gene::1244	ABCC2	mapped
ENSG00000023892	DEF6	50619	Gene::50619	DEF6	mapped
ENSG00000023902	PLEKHO1	51177	Gene::51177	PLEKHO1	mapped
ENSG00000023909	GCLM	2730	Gene::2730	GCLM	mapped
ENSG00000024048	UBR2	23304	Gene::23304	UBR2	mapped
ENSG00000024422	EHD2	30846	Gene::30846	EHD2	mapped
ENSG00000024526	DEPDC1	55635	Gene::55635	DEPDC1	mapped
ENSG00000024862	CCDC28A	25901	Gene::25901	CCDC28A	mapped
ENSG00000025039	RRAGD	58528	Gene::58528	RRAGD	mapped
ENSG00000025156	HSF2	3298	Gene::3298	HSF2	mapped
ENSG00000025293	PHF20	51230	Gene::51230	PHF20	mapped
ENSG00000025423	HSD17B6	8630	Gene::8630	HSD17B6	mapped
ENSG00000025434	NR1H3	10062	Gene::10062	NR1H3	mapped
ENSG00000025708	TYMP	1890	Gene::1890	TYMP	mapped
ENSG00000025770	NCAPH2	29781	Gene::29781	NCAPH2	mapped
ENSG00000025772	TOMM34	10953	Gene::10953	TOMM34	mapped
ENSG00000025796	SEC63	11231	Gene::11231	SEC63	mapped
ENSG00000025800	KPNA6	23633	Gene::23633	KPNA6	mapped
ENSG00000026025	VIM	7431	Gene::7431	VIM	mapped
ENSG00000026103	FAS	355	Gene::355	FAS	mapped
ENSG00000026297	RNASET2	8635	Gene::8635	RNASET2	mapped
ENSG00000026508	CD44	960	Gene::960	CD44	mapped
ENSG00000026559	KCNG1	3755	Gene::3755	KCNG1	mapped
ENSG00000026652	AGPAT4	56895	Gene::56895	AGPAT4	mapped
ENSG00000026751	SLAMF7	57823	Gene::57823	SLAMF7	mapped
ENSG00000026950	BTN3A1	11119	Gene::11119	BTN3A1	mapped
ENSG00000027001	MIPEP	4285	Gene::4285	MIPEP	mapped
ENSG00000027075	PRKCH	5583	Gene::5583	PRKCH	mapped
ENSG00000027644	INSRR	3645	Gene::3645	INSRR	mapped
ENSG00000027697	IFNGR1	3459	Gene::3459	IFNGR1	mapped
ENSG00000027847	B4GALT7	11285	Gene::11285	B4GALT7	mapped
ENSG00000027869	SH2D2A	9047	Gene::9047	SH2D2A	mapped
ENSG00000028116	VRK2	7444	Gene::7444	VRK2	mapped
ENSG00000028137	TNFRSF1B	7133	Gene::7133	TNFRSF1B	mapped
ENSG00000028203	VEZT	55591	Gene::55591	VEZT	mapped
ENSG00000028277	POU2F2	5452	Gene::5452	POU2F2	mapped
ENSG00000028310	BRD9	65980	Gene::65980	BRD9	mapped
ENSG00000028528	SNX1	6642	Gene::6642	SNX1	mapped
ENSG00000028839	TBPL1	9519	Gene::9519	TBPL1	mapped
ENSG00000029153	BMAL2	56938	Gene::56938	ARNTL2	mapped
ENSG00000029363	BCLAF1	9774	Gene::9774	BCLAF1	mapped
ENSG00000029364	SLC39A9	55334	Gene::55334	SLC39A9	mapped
ENSG00000029534	ANK1	286	Gene::286	ANK1	mapped
ENSG00000029559	IBSP	3381	Gene::3381	IBSP	mapped
ENSG00000029639	TFB1M	51106	Gene::51106	TFB1M	mapped
ENSG00000029725	RABEP1	9135	Gene::9135	RABEP1	mapped
ENSG00000029993	HMGB3	3149	Gene::3149	HMGB3	mapped
ENSG00000030066	NUP160	23279	Gene::23279	NUP160	mapped
ENSG00000030110	BAK1	578	Gene::578	BAK1	mapped
ENSG00000030304	MUSK	4593	Gene::4593	MUSK	mapped
ENSG00000030419	IKZF2	22807	Gene::22807	IKZF2	mapped
ENSG00000030582	GRN	2896	Gene::2896	GRN	mapped
ENSG00000031003	FAM13B	51306	Gene::51306	FAM13B	mapped
ENSG00000031081	ARHGAP31	57514	Gene::57514	ARHGAP31	mapped
ENSG00000031691	CENPQ	55166	Gene::55166	CENPQ	mapped
ENSG00000031698	SARS1	6301	Gene::6301	SARS	mapped
ENSG00000031823	RANBP3	8498	Gene::8498	RANBP3	mapped
ENSG00000032219	ARID4A	5926	Gene::5926	ARID4A	mapped
ENSG00000032389	EIPR1	7260	Gene::7260	TSSC1	mapped
ENSG00000032444	PNPLA6	10908	Gene::10908	PNPLA6	mapped
ENSG00000032742	IFT88	8100	Gene::8100	IFT88	mapped
ENSG00000033011	ALG1	56052	Gene::56052	ALG1	mapped
ENSG00000033030	ZCCHC8	55596	Gene::55596	ZCCHC8	mapped
ENSG00000033050	ABCF2	10061	Gene::10061	ABCF2	mapped
ENSG00000033100	CHPF2	54480	Gene::54480	CHPF2	mapped
ENSG00000033122	LRRC7	57554	Gene::57554	LRRC7	mapped
ENSG00000033170	FUT8	2530	Gene::2530	FUT8	mapped
ENSG00000033178	UBA6	55236	Gene::55236	UBA6	mapped
ENSG00000033327	GAB2	9846	Gene::9846	GAB2	mapped
ENSG00000033627	ATP6V0A1	535	Gene::535	ATP6V0A1	mapped
ENSG00000033800	PIAS1	8554	Gene::8554	PIAS1	mapped
ENSG00000033867	SLC4A7	9497	Gene::9497	SLC4A7	mapped
ENSG00000034053	APBA2	321	Gene::321	APBA2	mapped
ENSG00000034152	MAP2K3	5606	Gene::5606	MAP2K3	mapped
ENSG00000034239	CLXN	79645	Gene::79645	EFCAB1	mapped
ENSG00000034510	TMSB10	9168	Gene::9168	TMSB10	mapped
ENSG00000034533	ASTE1	28990	Gene::28990	ASTE1	mapped
ENSG00000034677	RNF19A	25897	Gene::25897	RNF19A	mapped
ENSG00000034693	PEX3	8504	Gene::8504	PEX3	mapped
ENSG00000034713	GABARAPL2	11345	Gene::11345	GABARAPL2	mapped
ENSG00000034971	MYOC	4653	Gene::4653	MYOC	mapped
ENSG00000035115	SH3YL1	26751	Gene::26751	SH3YL1	mapped
ENSG00000035141	TIMCC	84908	Gene::84908	FAM136A	mapped
ENSG00000035403	VCL	7414	Gene::7414	VCL	mapped
ENSG00000035499	DEPDC1B	55789	Gene::55789	DEPDC1B	mapped
ENSG00000035664	DAPK2	23604	Gene::23604	DAPK2	mapped
ENSG00000035681	NSMAF	8439	Gene::8439	NSMAF	mapped
ENSG00000035687	ADSS2	159	Gene::159	ADSS	mapped
ENSG00000035720	STAP1	26228	Gene::26228	STAP1	mapped
ENSG00000035862	TIMP2	7077	Gene::7077	TIMP2	mapped
ENSG00000035928	RFC1	5981	Gene::5981	RFC1	mapped
ENSG00000036054	TBC1D23	55773	Gene::55773	TBC1D23	mapped
ENSG00000036257	CUL3	8452	Gene::8452	CUL3	mapped
ENSG00000036448	MYOM2	9172	Gene::9172	MYOM2	mapped
ENSG00000036473	OTC	5009	Gene::5009	OTC	mapped
ENSG00000036530	CYP46A1	10858	Gene::10858	CYP46A1	mapped
ENSG00000036549	ZZZ3	26009	Gene::26009	ZZZ3	mapped
ENSG00000036565	SLC18A1	6570	Gene::6570	SLC18A1	mapped
ENSG00000036672	USP2	9099	Gene::9099	USP2	mapped
ENSG00000036828	CASR	846	Gene::846	CASR	mapped
ENSG00000037042	TUBG2	27175	Gene::27175	TUBG2	mapped
ENSG00000037241	RPL26L1	51121	Gene::51121	RPL26L1	mapped
ENSG00000037280	FLT4	2324	Gene::2324	FLT4	mapped
ENSG00000037474	NSUN2	54888	Gene::54888	NSUN2	mapped
ENSG00000037637	FBXO42	54455	Gene::54455	FBXO42	mapped
ENSG00000037749	MFAP3	4238	Gene::4238	MFAP3	mapped
ENSG00000037757	MRI1	84245	Gene::84245	MRI1	mapped
ENSG00000037897	METTL1	4234	Gene::4234	METTL1	mapped
ENSG00000037965	HOXC8	3224	Gene::3224	HOXC8	mapped
ENSG00000038002	AGA	175	Gene::175	AGA	mapped
ENSG00000038210	PI4K2B	55300	Gene::55300	PI4K2B	mapped
ENSG00000038219	BOD1L1	259282	Gene::259282	BOD1L1	mapped
ENSG00000038274	MAT2B	27430	Gene::27430	MAT2B	mapped
ENSG00000038295	TLL1	7092	Gene::7092	TLL1	mapped
ENSG00000038358	EDC4	23644	Gene::23644	EDC4	mapped
ENSG00000038382	TRIO	7204	Gene::7204	TRIO	mapped
ENSG00000038427	VCAN	1462	Gene::1462	VCAN	mapped
ENSG00000038532	CLEC16A	23274	Gene::23274	CLEC16A	mapped
ENSG00000038945	MSR1	4481	Gene::4481	MSR1	mapped
ENSG00000039068	CDH1	999	Gene::999	CDH1	mapped
ENSG00000039123	MTREX	23517	Gene::23517	SKIV2L2	mapped
ENSG00000039139	DNAH5	1767	Gene::1767	DNAH5	mapped
ENSG00000039319	ZFYVE16	9765	Gene::9765	ZFYVE16	mapped
ENSG00000039523	RIPOR1	79567	Gene::79567	FAM65A	mapped
ENSG00000039537	C6	729	Gene::729	C6	mapped
ENSG00000039560	RAI14	26064	Gene::26064	RAI14	mapped
ENSG00000039600	SOX30	11063	Gene::11063	SOX30	mapped
ENSG00000039650	PNKP	11284	Gene::11284	PNKP	mapped
ENSG00000039987	BEST2	54831	Gene::54831	BEST2	mapped
ENSG00000040199	PHLPP2	23035	Gene::23035	PHLPP2	mapped
ENSG00000040275	SPDL1	54908	Gene::54908	SPDL1	mapped
ENSG00000040341	STAU2	27067	Gene::27067	STAU2	mapped
ENSG00000040487	SLC66A1	54896	Gene::54896	PQLC2	mapped
ENSG00000040531	CTNS	1497	Gene::1497	CTNS	mapped
ENSG00000040608	RTN4R	65078	Gene::65078	RTN4R	mapped
ENSG00000040633	PHF23	79142	Gene::79142	PHF23	mapped
ENSG00000040731	CDH10	1008	Gene::1008	CDH10	mapped
ENSG00000040933	INPP4A	3631	Gene::3631	INPP4A	mapped
ENSG00000041353	RAB27B	5874	Gene::5874	RAB27B	mapped
ENSG00000041357	PSMA4	5685	Gene::5685	PSMA4	mapped
ENSG00000041515	MYO16	23026	Gene::23026	MYO16	mapped
ENSG00000041802	LSG1	55341	Gene::55341	LSG1	mapped
ENSG00000041880	PARP3	10039	Gene::10039	PARP3	mapped
ENSG00000041982	TNC	3371	Gene::3371	TNC	mapped
ENSG00000041988	THAP3	90326	Gene::90326	THAP3	mapped
ENSG00000042062	RIPOR3	140876	Gene::140876	FAM65C	mapped
ENSG00000042088	TDP1	55775	Gene::55775	TDP1	mapped
ENSG00000042286	AIFM2	84883	Gene::84883	AIFM2	mapped
ENSG00000042304	SLC19A4P	56918	Gene::56918	C2orf83	mapped
ENSG00000042317	SPATA7	55812	Gene::55812	SPATA7	mapped
ENSG00000042429	MED17	9440	Gene::9440	MED17	mapped
ENSG00000042445	RETSAT	54884	Gene::54884	RETSAT	mapped
ENSG00000042493	CAPG	822	Gene::822	CAPG	mapped
ENSG00000042753	AP2S1	1175	Gene::1175	AP2S1	mapped
ENSG00000042781	USH2A	7399	Gene::7399	USH2A	mapped
ENSG00000042813	ZPBP	11055	Gene::11055	ZPBP	mapped
ENSG00000042832	TG	7038	Gene::7038	TG	mapped
ENSG00000042980	ADAM28	10863	Gene::10863	ADAM28	mapped
ENSG00000043039	BARX2	8538	Gene::8538	BARX2	mapped
ENSG00000043093	DCUN1D1	54165	Gene::54165	DCUN1D1	mapped
ENSG00000043143	JADE2	23338	Gene::23338	JADE2	mapped
ENSG00000043355	ZIC2	7546	Gene::7546	ZIC2	mapped
ENSG00000043462	LCP2	3937	Gene::3937	LCP2	mapped
ENSG00000043514	TRIT1	54802	Gene::54802	TRIT1	mapped
ENSG00000043591	ADRB1	153	Gene::153	ADRB1	mapped
ENSG00000044012	GUCA2B	2981	Gene::2981	GUCA2B	mapped
ENSG00000044090	CUL7	9820	Gene::9820	CUL7	mapped
ENSG00000044115	CTNNA1	1495	Gene::1495	CTNNA1	mapped
ENSG00000044446	PHKA2	5256	Gene::5256	PHKA2	mapped
ENSG00000044459	CNTLN	54875	Gene::54875	CNTLN	mapped
ENSG00000044524	EPHA3	2042	Gene::2042	EPHA3	mapped
ENSG00000044574	HSPA5	3309	Gene::3309	HSPA5	mapped
ENSG00000046604	DSG2	1829	Gene::1829	DSG2	mapped
ENSG00000046647	GEMIN8	54960	Gene::54960	GEMIN8	mapped
ENSG00000046651	OFD1	8481	Gene::8481	OFD1	mapped
ENSG00000046653	GPM6B	2824	Gene::2824	GPM6B	mapped
ENSG00000046774	MAGEC2	51438	Gene::51438	MAGEC2	mapped
ENSG00000046889	PREX2	80243	Gene::80243	PREX2	mapped
ENSG00000047056	WDR37	22884	Gene::22884	WDR37	mapped
ENSG00000047188	YTHDC2	64848	Gene::64848	YTHDC2	mapped
ENSG00000047230	CTPS2	56474	Gene::56474	CTPS2	mapped
ENSG00000047249	ATP6V1H	51606	Gene::51606	ATP6V1H	mapped
ENSG00000047315	POLR2B	5431	Gene::5431	POLR2B	mapped
ENSG00000047346	ATOSA	56204	Gene::56204	FAM214A	mapped
ENSG00000047365	ARAP2	116984	Gene::116984	ARAP2	mapped
ENSG00000047410	TPR	7175	Gene::7175	TPR	mapped
ENSG00000047457	CP	1356	Gene::1356	CP	mapped
ENSG00000047578	KATNIP	23247	Gene::23247	KIAA0556	mapped
ENSG00000047579	DTNBP1	84062	Gene::84062	DTNBP1	mapped
ENSG00000047597	XK	7504	Gene::7504	XK	mapped
ENSG00000047617	ANO2	57101	Gene::57101	ANO2	mapped
ENSG00000047621	FERRY3	57102	Gene::57102	C12orf4	mapped
ENSG00000047634	SCML1	6322	Gene::6322	SCML1	mapped
ENSG00000047644	WWC3	55841	Gene::55841	WWC3	mapped
ENSG00000047648	ARHGAP6	395	Gene::395	ARHGAP6	mapped
ENSG00000047662	FAM184B	27146	Gene::27146	FAM184B	mapped
ENSG00000047849	MAP4	4134	Gene::4134	MAP4	mapped
ENSG00000047932	GOPC	57120	Gene::57120	GOPC	mapped
ENSG00000047936	ROS1	6098	Gene::6098	ROS1	mapped
ENSG00000048028	USP28	57646	Gene::57646	USP28	mapped
ENSG00000048052	HDAC9	9734	Gene::9734	HDAC9	mapped
ENSG00000048140	TSPAN17	26262	Gene::26262	TSPAN17	mapped
ENSG00000048162	NOP16	51491	Gene::51491	NOP16	mapped
ENSG00000048342	CC2D2A	57545	Gene::57545	CC2D2A	mapped
ENSG00000048392	RRM2B	50484	Gene::50484	RRM2B	mapped
ENSG00000048405	ZNF800	168850	Gene::168850	ZNF800	mapped
ENSG00000048462	TNFRSF17	608	Gene::608	TNFRSF17	mapped
ENSG00000048471	SNX29	92017	Gene::92017	SNX29	mapped
ENSG00000048540	LMO3	55885	Gene::55885	LMO3	mapped
ENSG00000048544	MRPS10	55173	Gene::55173	MRPS10	mapped
ENSG00000048545	GUCA1A	2978	Gene::2978	GUCA1A	mapped
ENSG00000048649	RSF1	51773	Gene::51773	RSF1	mapped
ENSG00000048707	VPS13D	55187	Gene::55187	VPS13D	mapped
ENSG00000048740	CELF2	10659	Gene::10659	CELF2	mapped
ENSG00000048828	FAM120A	23196	Gene::23196	FAM120A	mapped
ENSG00000048991	R3HDM1	23518	Gene::23518	R3HDM1	mapped
ENSG00000049089	COL9A2	1298	Gene::1298	COL9A2	mapped
ENSG00000049130	KITLG	4254	Gene::4254	KITLG	mapped
ENSG00000049167	ERCC8	1161	Gene::1161	ERCC8	mapped
ENSG00000049192	ADAMTS6	11174	Gene::11174	ADAMTS6	mapped
ENSG00000049239	H6PD	9563	Gene::9563	H6PD	mapped
ENSG00000049245	VAMP3	9341	Gene::9341	VAMP3	mapped
ENSG00000049246	PER3	8863	Gene::8863	PER3	mapped
ENSG00000049247	UTS2	10911	Gene::10911	UTS2	mapped
ENSG00000049249	TNFRSF9	3604	Gene::3604	TNFRSF9	mapped
ENSG00000049283	EPN3	55040	Gene::55040	EPN3	mapped
ENSG00000049323	LTBP1	4052	Gene::4052	LTBP1	mapped
ENSG00000049449	RCN1	5954	Gene::5954	RCN1	mapped
ENSG00000049540	ELN	2006	Gene::2006	ELN	mapped
ENSG00000049541	RFC2	5982	Gene::5982	RFC2	mapped
ENSG00000049618	ARID1B	57492	Gene::57492	ARID1B	mapped
ENSG00000049656	CLPTM1L	81037	Gene::81037	CLPTM1L	mapped
ENSG00000049759	NEDD4L	23327	Gene::23327	NEDD4L	mapped
ENSG00000049768	FOXP3	50943	Gene::50943	FOXP3	mapped
ENSG00000049769	PPP1R3F	89801	Gene::89801	PPP1R3F	mapped
ENSG00000049860	HEXB	3074	Gene::3074	HEXB	mapped
ENSG00000049883	PTCD2	79810	Gene::79810	PTCD2	mapped
ENSG00000050030	NEXMIF	340533	Gene::340533	KIAA2022	mapped
ENSG00000050130	JKAMP	51528	Gene::51528	JKAMP	mapped
ENSG00000050165	DKK3	27122	Gene::27122	DKK3	mapped
ENSG00000050327	ARHGEF5	7984	Gene::7984	ARHGEF5	mapped
ENSG00000050344	NFE2L3	9603	Gene::9603	NFE2L3	mapped
ENSG00000050393	MCUR1	63933	Gene::63933	MCUR1	mapped
ENSG00000050405	LIMA1	51474	Gene::51474	LIMA1	mapped
ENSG00000050426	LETMD1	25875	Gene::25875	LETMD1	mapped
ENSG00000050438	SLC4A8	9498	Gene::9498	SLC4A8	mapped
ENSG00000050555	LAMC3	10319	Gene::10319	LAMC3	mapped
ENSG00000050628	PTGER3	5733	Gene::5733	PTGER3	mapped
ENSG00000050730	TNIP3	79931	Gene::79931	TNIP3	mapped
ENSG00000050748	MAPK9	5601	Gene::5601	MAPK9	mapped
ENSG00000050767	COL23A1	91522	Gene::91522	COL23A1	mapped
ENSG00000050820	BCAR1	9564	Gene::9564	BCAR1	mapped
ENSG00000051009	FHIP1B	84067	Gene::84067	FAM160A2	mapped
ENSG00000051108	HERPUD1	9709	Gene::9709	HERPUD1	mapped
ENSG00000051128	HOMER3	9454	Gene::9454	HOMER3	mapped
ENSG00000051180	RAD51	5888	Gene::5888	RAD51	mapped
ENSG00000051341	POLQ	10721	Gene::10721	POLQ	mapped
ENSG00000051382	PIK3CB	5291	Gene::5291	PIK3CB	mapped
ENSG00000051523	CYBA	1535	Gene::1535	CYBA	mapped
ENSG00000051596	THOC3	84321	Gene::84321	THOC3	mapped
ENSG00000051620	HEBP2	23593	Gene::23593	HEBP2	mapped
ENSG00000051825	MPHOSPH9	10198	Gene::10198	MPHOSPH9	mapped
ENSG00000052126	PLEKHA5	54477	Gene::54477	PLEKHA5	mapped
ENSG00000052344	PRSS8	5652	Gene::5652	PRSS8	mapped
ENSG00000052723	SIKE1	80143	Gene::80143	SIKE1	mapped
ENSG00000052749	RRP12	23223	Gene::23223	RRP12	mapped
ENSG00000052795	FNIP2	57600	Gene::57600	FNIP2	mapped
ENSG00000052802	MSMO1	6307	Gene::6307	MSMO1	mapped
ENSG00000052841	TTC17	55761	Gene::55761	TTC17	mapped
ENSG00000052850	ALX4	60529	Gene::60529	ALX4	mapped
ENSG00000053108	FSTL4	23105	Gene::23105	FSTL4	mapped
ENSG00000053254	FOXN3	1112	Gene::1112	FOXN3	mapped
ENSG00000053328	METTL24	728464	Gene::728464	METTL24	mapped
ENSG00000053371	AKR7A2	8574	Gene::8574	AKR7A2	mapped
ENSG00000053372	MRTO4	51154	Gene::51154	MRTO4	mapped
ENSG00000053438	NNAT	4826	Gene::4826	NNAT	mapped
ENSG00000053501	USE1	55850	Gene::55850	USE1	mapped
ENSG00000053524	MCF2L2	23101	Gene::23101	MCF2L2	mapped
ENSG00000053702	NRIP2	83714	Gene::83714	NRIP2	mapped
ENSG00000053747	LAMA3	3909	Gene::3909	LAMA3	mapped
ENSG00000053770	AP5M1	55745	Gene::55745	AP5M1	mapped
ENSG00000053900	ANAPC4	29945	Gene::29945	ANAPC4	mapped
ENSG00000053918	KCNQ1	3784	Gene::3784	KCNQ1	mapped
ENSG00000054116	TRAPPC3	27095	Gene::27095	TRAPPC3	mapped
ENSG00000054118	THRAP3	9967	Gene::9967	THRAP3	mapped
ENSG00000054148	PHPT1	29085	Gene::29085	PHPT1	mapped
ENSG00000054179	ENTPD2	954	Gene::954	ENTPD2	mapped
ENSG00000054219	LY75	4065	Gene::4065	LY75	mapped
ENSG00000054267	ARID4B	51742	Gene::51742	ARID4B	mapped
ENSG00000054277	OPN3	23596	Gene::23596	OPN3	mapped
ENSG00000054282	SDCCAG8	10806	Gene::10806	SDCCAG8	mapped
ENSG00000054356	PTPRN	5798	Gene::5798	PTPRN	mapped
ENSG00000054392	HHAT	55733	Gene::55733	HHAT	mapped
ENSG00000054523	KIF1B	23095	Gene::23095	KIF1B	mapped
ENSG00000054598	FOXC1	2296	Gene::2296	FOXC1	mapped
ENSG00000054611	TBC1D22A	25771	Gene::25771	TBC1D22A	mapped
ENSG00000054654	SYNE2	23224	Gene::23224	SYNE2	mapped
ENSG00000054690	PLEKHH1	57475	Gene::57475	PLEKHH1	mapped
ENSG00000054793	ATP9A	10079	Gene::10079	ATP9A	mapped
ENSG00000054796	SPO11	23626	Gene::23626	SPO11	mapped
ENSG00000054803	CBLN4	140689	Gene::140689	CBLN4	mapped
ENSG00000054938	CHRDL2	25884	Gene::25884	CHRDL2	mapped
ENSG00000054965	FAM168A	23201	Gene::23201	FAM168A	mapped
ENSG00000054967	RELT	84957	Gene::84957	RELT	mapped
ENSG00000054983	GALC	2581	Gene::2581	GALC	mapped
ENSG00000055044	NOP58	51602	Gene::51602	NOP58	mapped
ENSG00000055070	SZRD1	26099	Gene::26099	SZRD1	mapped
ENSG00000055118	KCNH2	3757	Gene::3757	KCNH2	mapped
ENSG00000055130	CUL1	8454	Gene::8454	CUL1	mapped
ENSG00000055147	FAM114A2	10827	Gene::10827	FAM114A2	mapped
ENSG00000055163	CYFIP2	26999	Gene::26999	CYFIP2	mapped
ENSG00000055208	TAB2	23118	Gene::23118	TAB2	mapped
ENSG00000055211	GINM1	116254	Gene::116254	GINM1	mapped
ENSG00000055332	EIF2AK2	5610	Gene::5610	EIF2AK2	mapped
ENSG00000055483	USP36	57602	Gene::57602	USP36	mapped
ENSG00000055609	KMT2C	58508	Gene::58508	KMT2C	mapped
ENSG00000055732	MCOLN3	55283	Gene::55283	MCOLN3	mapped
ENSG00000055813	CCDC85A	114800	Gene::114800	CCDC85A	mapped
ENSG00000055917	PUM2	23369	Gene::23369	PUM2	mapped
ENSG00000055950	MRPL43	84545	Gene::84545	MRPL43	mapped
ENSG00000055955	ITIH4	3700	Gene::3700	ITIH4	mapped
ENSG00000055957	ITIH1	3697	Gene::3697	ITIH1	mapped
ENSG00000056050	HPF1	54969	Gene::54969	C4orf27	mapped
ENSG00000056097	ZFR	51663	Gene::51663	ZFR	mapped
ENSG00000056277	ZNF280C	55609	Gene::55609	ZNF280C	mapped
ENSG00000056291	NPFFR2	10886	Gene::10886	NPFFR2	mapped
ENSG00000056487	PHF21B	112885	Gene::112885	PHF21B	mapped
ENSG00000056558	TRAF1	7185	Gene::7185	TRAF1	mapped
ENSG00000056586	RC3H2	54542	Gene::54542	RC3H2	mapped
ENSG00000056736	IL17RB	55540	Gene::55540	IL17RB	mapped
ENSG00000056972	TRAF3IP2	10758	Gene::10758	TRAF3IP2	mapped
ENSG00000056998	GYG2	8908	Gene::8908	GYG2	mapped
ENSG00000057019	DCBLD2	131566	Gene::131566	DCBLD2	mapped
ENSG00000057149	SERPINB3	6317	Gene::6317	SERPINB3	mapped
ENSG00000057252	SOAT1	6646	Gene::6646	SOAT1	mapped
ENSG00000057294	PKP2	5318	Gene::5318	PKP2	mapped
ENSG00000057468	MSH4	4438	Gene::4438	MSH4	mapped
ENSG00000057593	F7	2155	Gene::2155	F7	mapped
ENSG00000057608	GDI2	2665	Gene::2665	GDI2	mapped
ENSG00000057657	PRDM1	639	Gene::639	PRDM1	mapped
ENSG00000057663	ATG5	9474	Gene::9474	ATG5	mapped
ENSG00000057704	TMCC3	57458	Gene::57458	TMCC3	mapped
ENSG00000057757	PITHD1	57095	Gene::57095	PITHD1	mapped
ENSG00000057935	MTA3	57504	Gene::57504	MTA3	mapped
ENSG00000058056	USP13	8975	Gene::8975	USP13	mapped
ENSG00000058063	ATP11B	23200	Gene::23200	ATP11B	mapped
ENSG00000058085	LAMC2	3918	Gene::3918	LAMC2	mapped
ENSG00000058091	CDK14	5218	Gene::5218	CDK14	mapped
ENSG00000058262	SEC61A1	29927	Gene::29927	SEC61A1	mapped
ENSG00000058272	PPP1R12A	4659	Gene::4659	PPP1R12A	mapped
ENSG00000058335	RASGRF1	5923	Gene::5923	RASGRF1	mapped
ENSG00000058404	CAMK2B	816	Gene::816	CAMK2B	mapped
ENSG00000058453	CROCC	9696	Gene::9696	CROCC	mapped
ENSG00000058600	POLR3E	55718	Gene::55718	POLR3E	mapped
ENSG00000058668	ATP2B4	493	Gene::493	ATP2B4	mapped
ENSG00000058673	ZC3H11A	9877	Gene::9877	ZC3H11A	mapped
ENSG00000058729	RIOK2	55781	Gene::55781	RIOK2	mapped
ENSG00000058799	YIPF1	54432	Gene::54432	YIPF1	mapped
ENSG00000058804	NDC1	55706	Gene::55706	NDC1	mapped
ENSG00000058866	DGKG	1608	Gene::1608	DGKG	mapped
ENSG00000059122	FLYWCH1	84256	Gene::84256	FLYWCH1	mapped
ENSG00000059145	UNKL	64718	Gene::64718	UNKL	mapped
ENSG00000059377	TBXAS1	6916	Gene::6916	TBXAS1	mapped
ENSG00000059378	PARP12	64761	Gene::64761	PARP12	mapped
ENSG00000059573	ALDH18A1	5832	Gene::5832	ALDH18A1	mapped
ENSG00000059588	TARBP1	6894	Gene::6894	TARBP1	mapped
ENSG00000059691	GATB	5188	Gene::5188	GATB	mapped
ENSG00000059728	MXD1	4084	Gene::4084	MXD1	mapped
ENSG00000059758	CDK17	5128	Gene::5128	CDK17	mapped
ENSG00000059769	DNAJC25	548645	Gene::548645	DNAJC25	mapped
ENSG00000059804	SLC2A3	6515	Gene::6515	SLC2A3	mapped
ENSG00000059915	PSD	5662	Gene::5662	PSD	mapped
