node_id	node_name	node_kind
Gene::128822	CST9	Gene
Gene::2523	FUT1	Gene
Pathway::WP15_r82705	Selenium Micronutrient Network	Pathway
Gene::115416	MALSU1	Gene
Gene::23081	KDM4C	Gene
Gene::51182	HSPA14	Gene
Gene::10243	GPHN	Gene
Gene::158983	H2BFWT	Gene
Disease::DOID:824	periodontitis	Disease
Gene::85479	DNAJC5B	Gene
Gene::9618	TRAF4	Gene
Gene::56521	DNAJC12	Gene
Gene::23309	SIN3B	Gene
Gene::129642	MBOAT2	Gene
Gene::60682	SMAP1	Gene
Gene::80318	GKAP1	Gene
Gene::26071	FAM127B	Gene
Pathway::PC7_4587	IKK complex recruitment mediated by RIP1	Pathway
Gene::92106	OXNAD1	Gene
Gene::10314	LANCL1	Gene
Gene::5898	RALA	Gene
Gene::1600	DAB1	Gene
Gene::9522	SCAMP1	Gene
Gene::158248	TTC16	Gene
Gene::23078	VWA8	Gene
Pathway::PC7_6393	Peptide chain elongation	Pathway
Gene::51022	GLRX2	Gene
Gene::60560	NAA35	Gene
Pathway::PC7_2348	CS/DS degradation	Pathway
Gene::1669	DEFA4	Gene
Gene::5573	PRKAR1A	Gene
Gene::112401	BIRC8	Gene
Gene::374819	LRRC37A3	Gene
Gene::64430	PCNXL4	Gene
Gene::54926	UBE2R2	Gene
Gene::8821	INPP4B	Gene
Gene::152485	ZNF827	Gene
Gene::566	AZU1	Gene
Gene::113277	TMEM106A	Gene
Pathway::PC7_1563	Adaptive Immune System	Pathway
Gene::151613	TTC14	Gene
Gene::116442	RAB39B	Gene
Gene::120425	AMICA1	Gene
Gene::200765	TIGD1	Gene
Gene::1244	ABCC2	Gene
Gene::5348	FXYD1	Gene
Gene::100529251	CKLF-CMTM1	Gene
Gene::64374	SIL1	Gene
Gene::23061	TBC1D9B	Gene
Gene::57458	TMCC3	Gene
Gene::84888	SPPL2A	Gene
Gene::5332	PLCB4	Gene
Gene::348303	SELV	Gene
Gene::54934	KANSL2	Gene
Gene::114898	C1QTNF2	Gene
Gene::1448	CSN3	Gene
Gene::56923	NMUR2	Gene
Gene::9860	LRIG2	Gene
Gene::10299	MARCH6	Gene
Pathway::WP1539_r79949	Angiogenesis	Pathway
Gene::259289	TAS2R43	Gene
Gene::54955	C1orf109	Gene
Pathway::WP3297_r83780	EV release from cardiac cells and their functional effects	Pathway
Gene::28989	NTMT1	Gene
Pathway::PC7_7682	Striated Muscle Contraction	Pathway
Gene::83478	ARHGAP24	Gene
Gene::1636	ACE	Gene
Gene::153	ADRB1	Gene
Gene::7508	XPC	Gene
Gene::121457	IKBIP	Gene
Pathway::PC7_7756	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	Pathway
Gene::9535	GMFG	Gene
Gene::26580	BSCL2	Gene
Gene::2537	IFI6	Gene
Gene::643669	CCER2	Gene
Gene::84967	LSM10	Gene
Gene::25945	PVRL3	Gene
Gene::57486	NLN	Gene
Pathway::PC7_8155	Termination of O-glycan biosynthesis	Pathway
Gene::1311	COMP	Gene
Gene::51699	VPS29	Gene
Gene::115827	RAB3C	Gene
Gene::23033	DOPEY1	Gene
Gene::3356	HTR2A	Gene
Gene::50487	PLA2G3	Gene
Gene::942	CD86	Gene
Gene::219844	HYLS1	Gene
Gene::10097	ACTR2	Gene
Gene::8539	API5	Gene
Pathway::PC7_8325	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Pathway
Pathway::PC7_8766	Vpu mediated degradation of CD4	Pathway
Gene::9332	CD163	Gene
Gene::23074	UHRF1BP1L	Gene
Gene::4608	MYBPH	Gene
Gene::3036	HAS1	Gene
Gene::201895	SMIM14	Gene
Gene::5322	PLA2G5	Gene
Gene::55051	NRDE2	Gene
Gene::58478	ENOPH1	Gene
Gene::3630	INS	Gene
Gene::51493	RTCB	Gene
Gene::987	LRBA	Gene
Gene::283189	OR9G4	Gene
Gene::65244	SPATS2	Gene
Gene::140683	BPIFA2	Gene
Gene::27136	MORC1	Gene
Gene::10082	GPC6	Gene
Gene::388468	POTEC	Gene
Pathway::PC7_2909	Cytosolic iron-sulfur cluster assembly	Pathway
Gene::293	SLC25A6	Gene
Pathway::PC7_8356	Transport of nucleotide sugars	Pathway
Gene::83417	FCRL4	Gene
Gene::203413	CT83	Gene
Gene::1267	CNP	Gene
Gene::2543	GAGE1	Gene
Gene::445571	CBWD3	Gene
Gene::284451	ODF3L2	Gene
Gene::442186	OR2J3	Gene
Gene::8315	BRAP	Gene
Gene::116985	ARAP1	Gene
Gene::10134	BCAP31	Gene
Gene::85477	SCIN	Gene
Gene::2053	EPHX2	Gene
Gene::286148	DPY19L4	Gene
Gene::29072	SETD2	Gene
Gene::10005	ACOT8	Gene
Gene::128372	OR6N1	Gene
Gene::10936	GPR75	Gene
Gene::5205	ATP8B1	Gene
Gene::84890	ADO	Gene
Gene::10458	BAIAP2	Gene
Gene::151648	SGOL1	Gene
Gene::27244	SESN1	Gene
Gene::23338	JADE2	Gene
Gene::59351	PBOV1	Gene
Gene::8936	WASF1	Gene
Pathway::WP78_r70014	TCA Cycle	Pathway
Gene::7311	UBA52	Gene
Gene::26128	KIF1BP	Gene
Gene::3765	KCNJ9	Gene
Gene::81619	TSPAN14	Gene
Pathway::PC7_11143	cGMP effects	Pathway
Pathway::PC7_3962	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	Pathway
Pathway::PC7_8715	Visual signal transduction: Cones	Pathway
Gene::339210	C17orf67	Gene
Gene::2792	GNGT1	Gene
Gene::5732	PTGER2	Gene
Gene::5218	CDK14	Gene
Gene::26232	FBXO2	Gene
Gene::348995	NUP43	Gene
Gene::55222	LRRC20	Gene
Gene::219437	OR5L1	Gene
Gene::29070	CCDC113	Gene
Gene::611	OPN1SW	Gene
Gene::81033	KCNH6	Gene
Gene::284352	PPP1R37	Gene
Gene::113246	C12orf57	Gene
Pathway::WP2059_r82906	Alzheimers Disease	Pathway
Pathway::PC7_6191	PLK3 signaling events	Pathway
Gene::1855	DVL1	Gene
Gene::56997	ADCK3	Gene
Gene::286262	TPRN	Gene
Gene::8886	DDX18	Gene
Gene::51052	PRLH	Gene
Gene::90576	ZNF799	Gene
Gene::10300	KATNB1	Gene
Gene::145264	SERPINA12	Gene
Gene::25949	SYF2	Gene
Gene::203547	VMA21	Gene
Gene::116511	MAS1L	Gene
Gene::57615	ZNF492	Gene
Gene::63876	PKNOX2	Gene
Gene::54997	TESC	Gene
Gene::1234	CCR5	Gene
Gene::64786	TBC1D15	Gene
Disease::DOID:3565	meningioma	Disease
Gene::11316	COPE	Gene
Gene::8338	HIST2H2AC	Gene
Gene::255626	HIST1H2BA	Gene
Gene::84525	HOPX	Gene
Gene::2963	GTF2F2	Gene
Gene::81850	KRTAP1-3	Gene
Gene::51569	UFM1	Gene
Gene::51329	ARL6IP4	Gene
Gene::54860	MS4A12	Gene
Gene::23431	AP4E1	Gene
Gene::64135	IFIH1	Gene
Gene::27075	TSPAN13	Gene
Gene::641700	ECSCR	Gene
Gene::7041	TGFB1I1	Gene
Gene::170689	ADAMTS15	Gene
Gene::53637	S1PR5	Gene
Gene::79925	SPEF2	Gene
Gene::25	ABL1	Gene
Gene::53346	TM6SF1	Gene
Gene::201633	TIGIT	Gene
Pathway::PC7_5188	MMR	Pathway
Pathway::PC7_6567	Pregnenolone biosynthesis	Pathway
Gene::83989	FAM172A	Gene
Gene::10920	COPS8	Gene
Gene::2064	ERBB2	Gene
Gene::859	CAV3	Gene
Pathway::PC7_6813	RNA Polymerase III Transcription Initiation From Type 3 Promoter	Pathway
Gene::7127	TNFAIP2	Gene
Gene::90326	THAP3	Gene
Gene::1131	CHRM3	Gene
Gene::84447	SYVN1	Gene
Pathway::PC7_7435	Signal amplification	Pathway
Gene::6318	SERPINB4	Gene
Gene::64788	LMF1	Gene
Gene::27178	IL37	Gene
Gene::84190	METTL25	Gene
Gene::29068	ZBTB44	Gene
Gene::1946	EFNA5	Gene
Gene::152559	PAQR3	Gene
Gene::81706	PPP1R14C	Gene
Gene::728405	USP17L29	Gene
Gene::9752	PCDHA9	Gene
Gene::890	CCNA2	Gene
Gene::26579	MYEOV	Gene
Gene::53942	CNTN5	Gene
Gene::6241	RRM2	Gene
Gene::81542	TMX1	Gene
Gene::245909	DEFB106A	Gene
Gene::8694	DGAT1	Gene
Gene::8974	P4HA2	Gene
Gene::5360	PLTP	Gene
Gene::79640	C22orf46	Gene
Gene::56267	CCBL2	Gene
Gene::201798	TIGD4	Gene
Pathway::PC7_8424	Triglyceride Biosynthesis	Pathway
Gene::4638	MYLK	Gene
Gene::2629	GBA	Gene
Gene::64321	SOX17	Gene
Gene::84282	RNF135	Gene
Gene::250	ALPP	Gene
Gene::51092	SIDT2	Gene
Gene::129530	LYG1	Gene
Gene::9689	BZW1	Gene
Gene::117166	WFIKKN1	Gene
Gene::2995	GYPC	Gene
Gene::150297	C22orf42	Gene
Gene::158763	ARHGAP36	Gene
Gene::50814	NSDHL	Gene
Gene::23126	POGZ	Gene
Gene::51573	GDE1	Gene
Gene::287015	TRIM42	Gene
Gene::22895	RPH3A	Gene
Gene::2274	FHL2	Gene
Gene::11273	ATXN2L	Gene
Gene::140809	SRXN1	Gene
Gene::92342	METTL18	Gene
Gene::10123	ARL4C	Gene
Gene::254295	PHYHD1	Gene
Gene::255061	TAC4	Gene
Gene::57617	VPS18	Gene
Gene::10318	TNIP1	Gene
Gene::26292	MYCBP	Gene
Gene::55591	VEZT	Gene
Gene::3431	SP110	Gene
Gene::653598	PPIAL4C	Gene
Gene::10257	ABCC4	Gene
Gene::114971	PTPMT1	Gene
Gene::284485	RIIAD1	Gene
Gene::509	ATP5C1	Gene
Pathway::PC7_3756	Ethanol oxidation	Pathway
Gene::3227	HOXC11	Gene
Gene::79623	GALNT14	Gene
Gene::2588	GALNS	Gene
Pathway::PC7_7851	TNF receptor signaling pathway 	Pathway
Gene::345895	RSPH4A	Gene
Gene::51285	RASL12	Gene
Gene::57623	ZFAT	Gene
Gene::7694	ZNF135	Gene
Gene::93953	ACRC	Gene
Gene::81847	RNF146	Gene
Gene::11341	SCRG1	Gene
Gene::210	ALAD	Gene
Gene::255394	TCP11L2	Gene
Gene::3796	KIF2A	Gene
Pathway::PC7_1118	AMER1 mutants destabilize the destruction complex	Pathway
Pathway::PC7_3065	Degradation of the extracellular matrix	Pathway
Gene::253827	MSRB3	Gene
Gene::2833	CXCR3	Gene
Gene::4056	LTC4S	Gene
Gene::55313	CPPED1	Gene
Pathway::PC7_7649	Sphingolipid de novo biosynthesis	Pathway
Pathway::PC7_6617	Proline catabolism	Pathway
Pathway::WP179_r70629	Cell Cycle	Pathway
Gene::3561	IL2RG	Gene
Gene::353141	LCE2D	Gene
Gene::90355	C5orf30	Gene
Gene::2348	FOLR1	Gene
Gene::51100	SH3GLB1	Gene
Gene::57117	INTS12	Gene
Pathway::WP2895_r79216	Differentiation of white and brown adipocyte   	Pathway
Pathway::PC7_2534	Centrosome maturation	Pathway
Pathway::WP2369_r83012	Histone Modifications	Pathway
Gene::29091	STXBP6	Gene
Pathway::PC7_8701	Vasopressin regulates renal water homeostasis via Aquaporins	Pathway
Gene::55813	UTP6	Gene
Gene::64409	WBSCR17	Gene
Gene::4256	MGP	Gene
Gene::1315	COPB1	Gene
Gene::43	ACHE	Gene
Gene::2865	FFAR3	Gene
Gene::254827	NAALADL2	Gene
Gene::1836	SLC26A2	Gene
Gene::150677	OTOS	Gene
Gene::9580	SOX13	Gene
Gene::219436	OR5D14	Gene
Gene::1388	ATF6B	Gene
Gene::151126	ZNF385B	Gene
Gene::30061	SLC40A1	Gene
Gene::53353	LRP1B	Gene
Gene::11314	CD300A	Gene
Gene::378950	RBMY1E	Gene
Gene::8891	EIF2B3	Gene
Gene::6009	RHEB	Gene
Gene::4508	ATP6	Gene
Gene::64753	CCDC136	Gene
Gene::353355	ZNF233	Gene
Gene::439921	MXRA7	Gene
Gene::1453	CSNK1D	Gene
Gene::28964	GIT1	Gene
Gene::653604	HIST2H3D	Gene
Gene::343263	MYBPHL	Gene
Gene::7174	TPP2	Gene
Gene::8263	F8A1	Gene
Gene::23616	SH3BP1	Gene
Gene::127068	OR2T34	Gene
Gene::1583	CYP11A1	Gene
Gene::113878	DTX2	Gene
Gene::5670	PSG2	Gene
Gene::22871	NLGN1	Gene
Pathway::PC7_8338	Translocation of ZAP-70 to Immunological synapse	Pathway
Gene::51762	RAB8B	Gene
Gene::9074	CLDN6	Gene
Gene::114112	TXNRD3	Gene
Gene::80347	COASY	Gene
Gene::55194	EVA1B	Gene
Gene::23588	KLHDC2	Gene
Gene::126074	SWSAP1	Gene
Gene::5777	PTPN6	Gene
Gene::26533	OR10G3	Gene
Gene::9965	FGF19	Gene
Gene::8363	HIST1H4J	Gene
Pathway::PC7_5514	Mitochondrial Uncoupling Proteins	Pathway
Gene::83743	GRWD1	Gene
Gene::55610	CCDC132	Gene
Gene::115560	ZNF501	Gene
Pathway::PC7_6595	Processive synthesis on the C-strand of the telomere	Pathway
Gene::342909	ZNF284	Gene
Gene::57190	SEPN1	Gene
Gene::23635	SSBP2	Gene
Gene::440836	ODF3B	Gene
Gene::9208	LRRFIP1	Gene
Gene::5655	KLK10	Gene
Gene::84376	HOOK3	Gene
Pathway::WP80_r68938	Nucleotide GPCRs	Pathway
Pathway::PC7_4611	IL2 signaling events mediated by PI3K	Pathway
Pathway::PC7_4530	Hydrolysis of LPC	Pathway
Gene::29946	SERTAD3	Gene
Gene::11054	OGFR	Gene
Gene::10223	GPA33	Gene
Gene::341346	SMCO2	Gene
Gene::199704	ZNF585A	Gene
Gene::4150	MAZ	Gene
Gene::196541	METTL21C	Gene
Pathway::PC7_6908	Regulation of innate immune responses to cytosolic DNA	Pathway
Gene::79317	OR4K5	Gene
Gene::50836	TAS2R8	Gene
Pathway::PC7_6994	Role of LAT2/NTAL/LAB on calcium mobilization	Pathway
Gene::23646	PLD3	Gene
Gene::5948	RBP2	Gene
Gene::7472	WNT2	Gene
Gene::81929	SEH1L	Gene
Gene::5104	SERPINA5	Gene
Gene::84932	RAB2B	Gene
Gene::576	ADGRB2	Gene
Gene::441518	FAM127C	Gene
Gene::51514	DTL	Gene
Gene::8708	B3GALT1	Gene
Gene::124583	CANT1	Gene
Gene::10144	FAM13A	Gene
Gene::6840	SVIL	Gene
Gene::27439	CECR6	Gene
Gene::729288	ZNF286B	Gene
Gene::54567	DLL4	Gene
Gene::79744	ZNF419	Gene
Pathway::PC7_5888	Neurophilin interactions with VEGF and VEGFR	Pathway
Gene::27134	TJP3	Gene
Gene::582	BBS1	Gene
Gene::11052	CPSF6	Gene
Gene::1856	DVL2	Gene
Gene::283870	BRICD5	Gene
Gene::4035	LRP1	Gene
Gene::56776	FMN2	Gene
Gene::80198	MUS81	Gene
Gene::84872	ZC3H10	Gene
Gene::26233	FBXL6	Gene
Gene::10261	IGSF6	Gene
Gene::57463	AMIGO1	Gene
Gene::56985	ADPRM	Gene
Gene::131601	TPRA1	Gene
Gene::79174	CRELD2	Gene
Gene::9091	PIGQ	Gene
Gene::10818	FRS2	Gene
Gene::25984	KRT23	Gene
Gene::83892	KCTD10	Gene
Gene::100132247	NPIPB5	Gene
Disease::DOID:11934	head and neck cancer	Disease
Gene::27252	KLHL20	Gene
Gene::284110	GSDMA	Gene
Gene::27229	TUBGCP4	Gene
Gene::374	AREG	Gene
Gene::7280	TUBB2A	Gene
Gene::7132	TNFRSF1A	Gene
Gene::7414	VCL	Gene
Gene::1804	DPP6	Gene
Gene::347734	SLC35B2	Gene
Gene::8078	USP5	Gene
Gene::115123	MARCH3	Gene
Gene::7475	WNT6	Gene
Gene::64850	ETNPPL	Gene
Gene::9079	LDB2	Gene
Gene::9451	EIF2AK3	Gene
Gene::26683	OR4F3	Gene
Gene::343578	ARHGAP40	Gene
Gene::9108	MTMR7	Gene
Gene::643866	CBLN3	Gene
Gene::79906	MORN1	Gene
Gene::8530	CST7	Gene
Pathway::PC7_8445	Type II Na+/Pi cotransporters	Pathway
Gene::85465	EPT1	Gene
Gene::9862	MED24	Gene
Gene::5352	PLOD2	Gene
Gene::6209	RPS15	Gene
Pathway::PC7_1525	Activation of BID and translocation to mitochondria	Pathway
Gene::23312	DMXL2	Gene
Pathway::WP75_r83867	Toll-like Receptor Signaling Pathway	Pathway
Gene::56157	TEX13A	Gene
Gene::10288	LILRB2	Gene
Gene::51155	HN1	Gene
Gene::3633	INPP5B	Gene
Gene::6618	SNAPC2	Gene
Gene::127428	TCEANC2	Gene
Gene::79934	ADCK4	Gene
Pathway::PC7_8344	Transport of Mature mRNA Derived from an Intronless Transcript	Pathway
Gene::54928	IMPAD1	Gene
Gene::1601	DAB2	Gene
Gene::9022	CLIC3	Gene
Gene::6584	SLC22A5	Gene
Gene::284615	ANKRD34A	Gene
Gene::9457	FHL5	Gene
Gene::100431172	KLRF2	Gene
Gene::23184	MESDC2	Gene
Gene::84440	RAB11FIP4	Gene
Gene::284001	CCDC57	Gene
Gene::10817	FRS3	Gene
Gene::23172	FAM175B	Gene
Gene::6940	ZNF354A	Gene
Gene::57538	ALPK3	Gene
Gene::389	RHOC	Gene
Gene::115557	ARHGEF25	Gene
Gene::921	CD5	Gene
Gene::81848	SPRY4	Gene
Gene::10164	CHST4	Gene
Gene::118856	MMP21	Gene
Gene::11221	DUSP10	Gene
Pathway::PC7_6815	RNF mutants show enhanced WNT signaling and proliferation	Pathway
Gene::10412	NSA2	Gene
Gene::91875	TTC5	Gene
Gene::6097	RORC	Gene
Gene::25890	ABI3BP	Gene
Gene::91227	GGTLC2	Gene
Gene::79839	CCDC102B	Gene
Pathway::PC7_3774	Eukaryotic Translation Termination	Pathway
Pathway::PC7_3166	Digestion of dietary carbohydrate	Pathway
Pathway::WP2542_r70621	Sulindac Metabolic Pathway	Pathway
Gene::201973	PRIMPOL	Gene
Pathway::WP2596_r72724	Gastric acid production	Pathway
Gene::65057	ACD	Gene
Gene::51078	THAP4	Gene
Gene::201299	RDM1	Gene
Gene::50856	CLEC4A	Gene
Gene::442868	BPY2C	Gene
Gene::3033	HADH	Gene
Gene::54443	ANLN	Gene
Gene::54468	MIOS	Gene
Gene::51154	MRTO4	Gene
Gene::80823	BHLHB9	Gene
Gene::6531	SLC6A3	Gene
Pathway::PC7_8856	Zinc transporters	Pathway
Gene::134526	ACOT12	Gene
Gene::4774	NFIA	Gene
Gene::79948	LPPR3	Gene
Gene::440387	CTRB2	Gene
Gene::9140	ATG12	Gene
Pathway::PC7_6067	Other semaphorin interactions	Pathway
Gene::9372	ZFYVE9	Gene
Pathway::PC7_5537	Molecules associated with elastic fibres	Pathway
Gene::132228	LSMEM2	Gene
Gene::9782	MATR3	Gene
Gene::4242	MFNG	Gene
Gene::10973	ASCC3	Gene
Gene::5212	VIT	Gene
Pathway::PC7_6957	Rho GTPase cycle	Pathway
Gene::6362	CCL18	Gene
Gene::5331	PLCB3	Gene
Pathway::WP2253_r74520	Pilocytic astrocytoma	Pathway
Gene::22801	ITGA11	Gene
Gene::1737	DLAT	Gene
Gene::2781	GNAZ	Gene
Gene::6821	SUOX	Gene
Pathway::PC7_4662	IRS-mediated signalling	Pathway
Gene::79159	NOL12	Gene
Gene::131377	KLHL40	Gene
Gene::699	BUB1	Gene
Gene::124590	USH1G	Gene
Pathway::PC7_6396	Peptide ligand-binding receptors	Pathway
Gene::924	CD7	Gene
Gene::6721	SREBF2	Gene
Gene::51605	TRMT6	Gene
Gene::79092	CARD14	Gene
Gene::137075	CLDN23	Gene
Gene::28971	AAMDC	Gene
Gene::5510	PPP1R7	Gene
Gene::9956	HS3ST2	Gene
Gene::65094	JMJD4	Gene
Gene::2110	ETFDH	Gene
Gene::9848	MFAP3L	Gene
Gene::390616	ANKRD34C	Gene
Gene::93034	NT5C1B	Gene
Gene::613212	CTXN3	Gene
Gene::219464	OR5T2	Gene
Gene::2920	CXCL2	Gene
Gene::1663	DDX11	Gene
Gene::79974	CPED1	Gene
Gene::25907	TMEM158	Gene
Gene::158399	ZNF483	Gene
Pathway::PC7_4104	Gap junction trafficking and regulation	Pathway
Gene::4763	NF1	Gene
Gene::4200	ME2	Gene
Gene::6263	RYR3	Gene
Gene::9435	CHST2	Gene
Pathway::PC7_2394	CaM pathway	Pathway
Gene::261734	NPHP4	Gene
Gene::9754	STARD8	Gene
Gene::127018	LYPLAL1	Gene
Pathway::PC7_2531	Cellular response to hypoxia	Pathway
Gene::3884	KRT33B	Gene
Pathway::WP3593_r84853	miR-148a/miR-31/FIH1/HIF1α-Notch signaling in glioblastoma 	Pathway
Gene::221833	SP8	Gene
Gene::4094	MAF	Gene
Gene::387748	OR56B1	Gene
Pathway::PC7_6140	PDGFR-alpha signaling pathway	Pathway
Gene::100506164	HSFX1	Gene
Gene::78987	CRELD1	Gene
Pathway::PC7_6747	RAF/MAP kinase cascade	Pathway
Gene::57037	ANKMY2	Gene
Gene::29108	PYCARD	Gene
Gene::92675	DTD1	Gene
Gene::7321	UBE2D1	Gene
Gene::219621	C10orf107	Gene
Gene::10020	GNE	Gene
Gene::55515	ASIC4	Gene
Gene::30819	KCNIP2	Gene
Gene::84940	CORO6	Gene
Gene::80758	PRR7	Gene
Gene::4010	LMX1B	Gene
Gene::140458	ASB5	Gene
Gene::200634	KRTCAP3	Gene
Gene::122651	RNASE11	Gene
Pathway::PC7_3436	ERK2 activation	Pathway
Gene::63951	DMRTA1	Gene
Gene::9447	AIM2	Gene
Gene::377677	CA13	Gene
Gene::4695	NDUFA2	Gene
Gene::84289	ING5	Gene
Gene::125958	OR7D4	Gene
Gene::285367	RPUSD3	Gene
Gene::56984	PSMG2	Gene
Gene::4137	MAPT	Gene
Gene::79753	SNIP1	Gene
Pathway::PC7_7266	SHC1 events in EGFR signaling	Pathway
Gene::84140	FAM161A	Gene
Gene::8879	SGPL1	Gene
Pathway::PC7_8629	Unblocking of NMDA receptor, glutamate binding and activation	Pathway
Gene::10105	PPIF	Gene
Gene::4856	NOV	Gene
Pathway::PC7_3016	Death Receptor Signalling	Pathway
Gene::3490	IGFBP7	Gene
Gene::55734	ZFP64	Gene
Gene::8848	TSC22D1	Gene
Gene::285315	C3orf33	Gene
Gene::6252	RTN1	Gene
Gene::92346	C1orf105	Gene
Gene::22800	RRAS2	Gene
Gene::51374	ATRAID	Gene
Gene::54925	ZSCAN32	Gene
Gene::57496	MKL2	Gene
Gene::717	C2	Gene
Gene::26648	OR7E24	Gene
Gene::80144	FRAS1	Gene
Pathway::PC7_1669	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	Pathway
Pathway::PC7_1521	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Pathway
Gene::7984	ARHGEF5	Gene
Pathway::PC7_6941	Resolution of Sister Chromatid Cohesion	Pathway
Disease::DOID:1686	glaucoma	Disease
Gene::51601	LIPT1	Gene
Gene::541468	LURAP1	Gene
Pathway::PC7_12488	repression of WNT target genes	Pathway
Gene::6897	TARS	Gene
Gene::6293	VPS52	Gene
Gene::5698	PSMB9	Gene
Gene::23151	GRAMD4	Gene
Gene::138716	RPP25L	Gene
Pathway::PC7_3015	Deadenylation-dependent mRNA decay	Pathway
Gene::121601	ANO4	Gene
Gene::8773	SNAP23	Gene
Gene::9191	DEDD	Gene
Gene::11005	SPINK5	Gene
Pathway::PC7_4780	Interleukin-3, 5 and GM-CSF signaling	Pathway
Gene::10536	P3H3	Gene
Gene::11253	MAN1B1	Gene
Gene::7367	UGT2B17	Gene
Gene::9814	SFI1	Gene
Gene::84191	FAM96A	Gene
Gene::79654	HECTD3	Gene
Gene::1728	NQO1	Gene
Gene::145581	LRFN5	Gene
Gene::9310	ZNF235	Gene
Gene::1677	DFFB	Gene
Gene::648791	PPP1R3G	Gene
Gene::54509	RHOF	Gene
Pathway::WP1528_r78581	Physiological and Pathological Hypertrophy  of the Heart	Pathway
Gene::56900	TMEM167B	Gene
Gene::970	CD70	Gene
Gene::115509	ZNF689	Gene
Gene::2215	FCGR3B	Gene
Gene::92747	BPIFB1	Gene
Pathway::PC7_3318	Dopamine receptors	Pathway
Pathway::WP561_r72035	Heme Biosynthesis	Pathway
Pathway::PC7_2953	DNA methylation	Pathway
Gene::203447	NRK	Gene
Gene::200150	PLD5	Gene
Gene::2843	GPR20	Gene
Gene::26083	TBC1D29	Gene
Pathway::PC7_4965	Ligand-gated ion channel transport	Pathway
Gene::54474	KRT20	Gene
Gene::55207	ARL8B	Gene
Gene::79144	PPDPF	Gene
Gene::79641	ROGDI	Gene
Gene::55824	PAG1	Gene
Gene::84159	ARID5B	Gene
Gene::2623	GATA1	Gene
Gene::80155	NAA15	Gene
Pathway::WP707_r82937	DNA Damage Response	Pathway
Gene::9169	SCAF11	Gene
Gene::11100	HNRNPUL1	Gene
Gene::114882	OSBPL8	Gene
Gene::55101	ATP5SL	Gene
Gene::255027	MPV17L	Gene
Gene::84648	LCE3D	Gene
Gene::6425	SFRP5	Gene
Gene::11186	RASSF1	Gene
Gene::200933	FBXO45	Gene
Gene::79739	TTLL7	Gene
Gene::401447	USP17L1	Gene
Pathway::PC7_3416	EPH-ephrin mediated repulsion of cells	Pathway
Pathway::PC7_2393	Ca2+ pathway	Pathway
Pathway::PC7_2570	Chromatin modifying enzymes	Pathway
Gene::23682	RAB38	Gene
Gene::79888	LPCAT1	Gene
Gene::79953	SYNDIG1	Gene
Gene::94234	FOXQ1	Gene
Gene::654483	BOLA2B	Gene
Gene::1496	CTNNA2	Gene
Gene::10556	RPP30	Gene
Gene::6340	SCNN1G	Gene
Gene::105	ADARB2	Gene
Gene::7165	TPD52L2	Gene
Gene::342510	CD300E	Gene
Gene::22930	RAB3GAP1	Gene
Gene::79065	ATG9A	Gene
Gene::3008	HIST1H1E	Gene
Gene::6623	SNCG	Gene
Gene::6887	TAL2	Gene
Pathway::PC7_4947	Laminin interactions	Pathway
Gene::79989	TTC26	Gene
Gene::5534	PPP3R1	Gene
Gene::1690	COCH	Gene
Gene::65263	PYCRL	Gene
Gene::84623	KIRREL3	Gene
Gene::3069	HDLBP	Gene
Gene::79809	TTC21B	Gene
Gene::130557	ZNF513	Gene
Gene::8459	TPST2	Gene
Gene::156	ADRBK1	Gene
Gene::10398	MYL9	Gene
Gene::192683	SCAMP5	Gene
Gene::7597	ZBTB25	Gene
Gene::6496	SIX3	Gene
Pathway::PC7_2067	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	Pathway
Gene::79609	VCPKMT	Gene
Gene::8518	IKBKAP	Gene
Gene::7026	NR2F2	Gene
Gene::5547	PRCP	Gene
Gene::9926	LPGAT1	Gene
Gene::8496	PPFIBP1	Gene
Pathway::PC7_8355	Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	Pathway
Gene::3736	KCNA1	Gene
Gene::1549	CYP2A7	Gene
Gene::6335	SCN9A	Gene
Gene::4536	ND2	Gene
Gene::3702	ITK	Gene
Gene::774	CACNA1B	Gene
Gene::23452	ANGPTL2	Gene
Gene::115677	NOSTRIN	Gene
Gene::6326	SCN2A	Gene
Gene::5178	PEG3	Gene
Gene::79020	C7orf25	Gene
Gene::112714	TUBA3E	Gene
Gene::785	CACNB4	Gene
Gene::8841	HDAC3	Gene
Gene::81620	CDT1	Gene
Gene::57448	BIRC6	Gene
Gene::10498	CARM1	Gene
Gene::4295	MLN	Gene
Gene::6301	SARS	Gene
Gene::1132	CHRM4	Gene
Gene::121599	SPIC	Gene
Gene::84913	ATOH8	Gene
Gene::388125	C2CD4B	Gene
Gene::50624	CUZD1	Gene
Gene::5991	RFX3	Gene
Gene::57595	PDZD4	Gene
Gene::4669	NAGLU	Gene
Gene::26275	HIBCH	Gene
Gene::9071	CLDN10	Gene
Gene::9231	DLG5	Gene
Gene::3004	GZMM	Gene
